word_1_1_2=วันหนึ่ง	-0.723832	0.723832
word_1_2_3=ผู้ชาย	-0.239114	0.239114
word_1_-1_0=วันหนึ่ง	0.312884	-0.312884
word_1_2_3=บน	0.040306	-0.040306
word_2_-1_1=วันหนึ่ง| 	0.309701	-0.309701
word_2_0_2= |ผู้ชาย	-0.840830	0.840830
word_1_1_2=บน	0.880337	-0.880337
word_1_1_2=มอเตอร์	-0.414199	0.414199
word_1_-2_-1=ผู้ชาย	-0.168398	0.168398
word_1_-1_0=บน	0.368796	-0.368796
word_1_-2_-1=บน	-0.321109	0.321109
word_1_-1_0=มอเตอร์	-0.047379	0.047379
word_1_2_3=พยายาม	-0.009423	0.009423
word_1_-2_-1=มอเตอร์	0.557568	-0.557568
word_1_1_2=พยายาม	-0.115006	0.115006
word_1_2_3=จะ	-0.181184	0.181184
word_2_0_2= |พยายาม	-0.479115	0.479115
word_1_1_2=จะ	0.179261	-0.179261
word_1_-1_0=พยายาม	0.367746	-0.367746
word_1_-2_-1=พยายาม	0.015031	-0.015031
word_1_-1_0=จะ	0.119608	-0.119608
word_1_1_2=ตัว	-0.038909	0.038909
word_1_-2_-1=จะ	-0.117441	0.117441
word_1_-1_0=ตัว	-0.020198	0.020198
word_1_-2_-1=ตัว	-0.065178	0.065178
word_2_-1_1=เธอ| 	-0.543707	0.543707
word_2_0_2= |ครั้งหนึ่ง	-0.378232	0.378232
word_1_1_2=นักศึกษา	-0.092688	0.092688
word_2_-2_0= |ครั้งหนึ่ง	0.206079	0.000000
word_2_0_2= |คิดถึง	0.022234	-0.022234
word_2_1_3=อนาคต|ของ	-0.000336	0.000336
word_1_2_3=ตอนนี้	-0.112024	0.112024
starter_2_1_3=starter|starter	-0.029644	0.029644
starter_3_0_3=normal|starter|starter	-0.032748	0.032748
word_1_-1_0=ตนเอง	-0.222827	0.222827
word_1_1_2=ตอนนี้	-0.292964	0.292964
word_2_1_3=ตอนนี้|เธอ	-0.000305	0.000305
word_1_-2_-1=ตนเอง	-0.176852	0.176852
word_1_-1_0=ตอนนี้	-0.014491	0.014491
word_2_-2_0=แต่|ตอนนี้	0.377280	-0.377280
starter_2_-2_0=starter|starter	0.200043	-0.200043
word_1_-2_-1=ตอนนี้	0.128792	-0.128792
starter_3_-2_1=starter|starter|normal	0.101618	-0.101618
word_1_2_3=ความกลัว	-0.497609	0.497609
word_2_-1_1=ตลอดเวลา| 	-0.335008	0.335008
word_2_1_3=แต่|เธอ	0.096487	-0.096487
word_3_-1_2=ตลอดเวลา| |แต่	0.200567	-0.200567
word_3_0_3= |แต่|เธอ	0.096433	-0.096433
word_1_2_3=เต็มไปด้วย	0.379973	-0.379973
word_1_1_2=เต็มไปด้วย	0.724206	-0.724206
word_1_2_3=ความหวัง	-0.268831	0.268831
word_1_1_2=ความหวัง	-0.086101	0.086101
word_1_2_3=เพราะ	0.460135	-0.460135
word_1_-1_0=เต็มไปด้วย	0.435447	-0.435447
word_1_1_2=เพราะ	0.098203	-0.098203
word_1_-2_-1=เต็มไปด้วย	-0.310685	0.310685
word_1_-1_0=ความหวัง	0.299169	-0.299169
word_1_2_3=พบ	0.025489	-0.025489
word_2_1_3=เธอ|พบ	-0.108046	0.108046
word_1_-1_0=เพราะ	1.694886	-1.694886
word_1_1_2=พบ	-0.011273	0.011273
word_1_2_3=รัก	-0.311379	0.311379
word_1_-2_-1=เพราะ	0.317849	-0.317849
word_1_1_2=รัก	-0.428885	0.428885
word_1_2_3=กับ	0.395759	-0.395759
word_1_-1_0=พบ	0.478364	-0.478364
word_1_1_2=กับ	1.049310	-1.049310
word_1_-2_-1=พบ	-0.003932	0.003932
word_1_-1_0=รัก	0.200593	-0.200593
